Student ID,Gender,Age,School,Math Score,Reading Score,Writing Score,Class Performance
6108,Male,17,D,94,62,76,C
6109,Female,19,A,94,,110,A
6110,Female,18,A,,60,81,B
6111,Female,18,D,94,86,72,C
6112,Female,17,C,74,94,85,D
6113,Male,17,E,86,99,90,D
6114,Female,19,D,,76,86,D
6115,Female,20,C,,100,82,B
6116,Female,20,E,95,96,72,C
6117,Female,21,E,61,63,96,D
6118,Male,20,B,97,76,78,A
6119,Male,21,C,84,77,,A
6120,Male,17,E,90,66,84,D
6121,Female,18,A,60,100,95,D
6122,Male,17,C,86,89,96,D
6123,Male,21,C,76,84,82,A
6124,Male,21,D,77,64,97,A
6125,Female,20,A,86,62,82,A
6126,Male,17,E,74,74,96,C
6127,Female,18,D,,62,67,B
6128,Male,18,A,84,84,60,A
6129,Female,20,D,90,98,,B
6130,Male,19,C,92,99,67,B
6131,Female,20,A,77,79,79,A
6132,Female,18,A,64,67,83,C
6133,Male,17,B,128,78,,A
6134,Female,20,E,85,65,67,D
6135,Female,18,E,81,90,83,A
6136,Male,21,D,70,80,83,B
6137,Female,18,C,81,75,74,D
6138,Male,19,A,95,91,71,B
6139,Male,20,A,100,83,95,A
6140,Female,20,E,60,88,82,D
6141,Female,20,E,87,86,88,D
6142,Female,18,E,,87,80,A
6143,Female,20,D,94,83,71,A
6144,Female,18,B,77,63,60,D
6145,Male,17,E,97,93,85,B
6146,Male,17,A,68,71,93,C
6147,Male,21,D,84,77,72,A
6148,Female,20,C,77,69,88,D
6149,Female,20,C,,86,88,B
6150,Male,19,E,82,67,97,A
6151,Female,17,C,82,95,62,A
6152,Male,19,A,,81,66,B
6153,Male,18,E,80,71,100,B
6154,Female,20,C,71,81,87,B
6155,Male,20,A,71,92,87,B
6156,Male,19,A,90,66,86,A
6157,Female,18,A,95,95,,A
6158,Male,20,E,77,93,89,A
6159,Male,21,C,96,84,61,B
6160,Female,21,C,72,75,60,A
6161,Male,17,D,75,100,85,A
6162,Female,21,C,81,91,72,D
6163,Male,18,C,99,95,97,A
6164,Male,18,D,74,65,60,D
6165,Female,19,C,98,60,60,B
6166,Male,17,E,71,65,77,D
6167,Female,18,D,72,80,84,B
6168,Female,21,B,67,74,97,D
6169,Male,20,D,79,92,65,D
6170,Male,18,E,91,81,86,A
6171,Male,19,E,73,85,100,A
6172,Female,21,A,82,84,86,C
6173,Male,18,A,100,95,61,D
6174,Female,19,B,86,86,84,A
6175,Female,20,A,96,79,70,A
6176,Male,21,C,78,82,95,C
6177,Male,19,C,92,68,90,B
6178,Female,17,B,,89,67,B
6179,Female,19,D,95,95,70,C
6180,Female,18,D,76,66,89,D
6181,Female,19,D,95,72,66,B
6182,Female,18,B,72,64,100,A
6183,Female,19,D,73,94,65,D
6184,Female,19,A,99,73,90,B
6185,Female,18,A,76,70,94,D
6186,Female,18,A,75,79,82,A
6187,Female,18,D,69,89,77,B
6188,Male,19,B,76,90,100,C
6189,Female,19,B,88,73,83,A
6190,Male,17,B,74,70,60,A
6191,Female,19,E,90,86,78,C
6192,Female,18,E,85,94,78,D
6193,Male,18,A,,98,80,C
6194,Female,21,A,82,78,68,A
6195,Male,18,B,62,93,98,C
6196,Male,20,A,79,,64,D
6197,Male,19,E,95,61,73,D
6198,Male,18,E,88,69,82,D
6199,Male,17,A,63,,96,A
6200,Female,19,B,99,92,91,D
6201,Female,19,C,89,61,62,B
6202,Female,17,E,77,,99,A
6203,Female,19,E,77,61,90,C
6204,Female,17,C,93,81,89,C
6205,Female,17,B,96,87,98,C
6206,Female,19,C,99,64,61,A
6207,Male,19,B,60,81,98,D
6208,Female,21,B,98,83,67,D
6209,Male,18,E,,64,64,B
6210,Female,21,D,80,62,79,A
6211,Male,19,D,62,66,70,C
6212,Female,20,E,82,63,71,D
6213,Male,17,C,86,71,85,D
6214,Male,19,A,93,,78,D
6215,Female,21,B,60,68,83,C
6216,Female,21,C,88,71,66,B
6217,Female,20,D,70,70,96,D
6218,Male,18,D,75,96,77,C
6219,Female,19,D,64,77,97,A
6220,Male,21,C,99,60,92,D
6221,Male,18,E,95,78,65,B
6222,Female,20,C,84,67,,C
6223,Male,19,A,78,66,95,B
6224,Female,20,B,67,64,61,A
6225,Male,18,D,93,69,89,C
6226,Male,21,A,95,89,78,C
6227,Male,18,E,91,73,65,D
6228,Male,19,C,,94,64,B
6229,Male,17,E,76,91,60,D
6230,Male,17,E,99,80,72,B
6231,Male,21,E,94,72,83,D
6232,Male,18,C,68,83,96,A
6233,Female,20,B,79,80,86,A
6234,Male,17,E,64,82,79,A
6235,Female,17,A,84,85,81,B
6236,Male,17,B,83,69,85,B
6237,Female,19,B,60,60,82,A
6238,Male,17,E,85,89,93,D
6239,Male,20,D,,100,71,C
6240,Male,18,A,,68,83,C
6241,Female,21,C,,91,79,C
6242,Male,19,C,76,74,68,D
6243,Female,18,C,99,96,63,A
6244,Male,19,B,,99,78,A
6245,Male,18,A,75,62,91,A
6246,Female,17,D,95,90,100,C
6247,Female,19,D,77,80,76,B
6248,Male,18,A,67,66,86,A
6249,Female,18,C,99,70,99,A
6250,Male,21,D,96,,89,C
6251,Male,17,C,84,94,82,C
6252,Male,21,E,81,89,,A
6253,Female,18,C,79,94,83,A
6254,Female,19,D,143,74,78,A
6255,Male,17,C,81,61,61,B
6256,Male,17,D,100,88,86,C
6257,Female,20,B,69,98,98,B
6258,Female,18,D,84,68,,D
6259,Female,21,D,80,61,98,A
6260,Male,19,D,93,99,88,C
6261,Male,19,D,92,62,76,D
6262,Male,18,D,84,91,82,D
6263,Female,21,B,95,97,87,B
6264,Male,19,C,61,99,92,B
6265,Female,18,E,86,71,81,D
6266,Female,19,C,61,69,66,D
6267,Male,17,A,88,95,68,A
6268,Male,20,B,89,,90,C
6269,Male,21,E,87,74,87,C
6270,Male,21,E,93,91,98,B
6271,Female,21,E,62,88,,B
6272,Male,19,B,74,76,85,C
6273,Female,21,B,82,64,62,D
6274,Male,20,A,68,99,86,D
6275,Female,20,B,63,87,66,A
6276,Female,18,A,93,85,67,D
6277,Male,18,D,93,94,73,B
6278,Female,17,D,60,64,69,A
6279,Male,17,D,79,83,100,B
6280,Female,20,E,90,93,65,C
6281,Male,21,D,80,64,68,D
6282,Female,19,D,67,82,64,B
6283,Male,17,E,78,97,98,D
6284,Female,17,A,80,66,68,B
6285,Male,19,B,78,99,96,C
6286,Male,17,A,85,68,60,A
6287,Male,20,E,96,98,78,A
6288,Female,17,C,91,94,98,C
6289,Male,20,B,90,81,73,B
6290,Male,17,A,85,61,67,C
6291,Male,18,D,88,61,88,B
6292,Female,19,B,74,96,72,C
6293,Female,18,D,,72,100,C
6294,Male,19,D,64,93,85,A
6295,Male,21,B,68,92,73,C
6296,Female,18,E,64,82,77,B
6297,Male,19,A,62,78,100,B
6298,Female,18,B,83,93,75,D
6299,Female,19,E,96,73,93,B
6300,Female,21,C,77,96,78,A
6301,Female,19,D,95,87,69,B
6302,Male,19,A,84,92,73,D
6303,Female,18,B,80,90,92,B
6304,Female,17,E,87,75,79,D
6305,Male,21,A,76,70,65,C
6306,Male,17,A,86,91,91,A
6307,Male,17,A,87,95,67,A
6308,Female,18,A,79,92,,A
6309,Male,19,A,90,79,85,A
6310,Female,19,B,77,80,71,D
6311,Male,19,C,86,88,68,C
6312,Female,18,B,91,72,66,A
6313,Male,18,A,76,94,64,D
6314,Female,21,A,91,95,76,D
6315,Female,17,B,100,91,80,C
6316,Female,20,D,73,64,72,C
6317,Female,21,C,78,94,74,A
6318,Female,18,A,64,65,100,D
6319,Female,18,E,75,77,94,B
6320,Female,17,B,78,93,63,A
6321,Male,19,D,81,62,72,D
6322,Female,18,C,64,84,79,C
6323,Female,17,B,92,96,62,B
6324,Male,21,C,68,69,69,B
6325,Male,20,E,70,74,88,B
6326,Female,18,B,86,100,74,D
6327,Male,19,C,100,65,85,D
6328,Female,21,A,62,86,,A
6329,Male,18,C,98,85,100,D
6330,Female,20,D,93,75,79,B
6331,Female,20,C,71,93,85,D
6332,Female,19,D,70,84,93,A
6333,Male,17,C,80,90,65,D
6334,Female,17,E,80,77,69,C
6335,Female,20,E,64,100,97,A
6336,Male,19,B,79,79,68,C
6337,Female,21,C,76,99,72,B
6338,Female,21,A,61,75,66,B
6339,Female,18,A,68,71,97,A
6340,Male,20,C,72,67,67,B
6341,Male,17,E,60,89,90,D
6342,Male,21,A,63,,93,A
6343,Male,18,D,89,84,74,B
6344,Female,19,A,70,63,71,C
6345,Female,21,B,87,60,60,A
6346,Female,18,B,62,60,89,D
6347,Female,19,C,92,77,98,A
6348,Female,19,D,63,64,77,B
6349,Female,19,E,85,81,89,B
6350,Female,20,D,,65,70,C
6351,Female,19,C,,78,92,C
6352,Female,19,C,98,,79,B
6353,Male,19,B,68,96,87,C
6354,Female,20,E,92,82,97,A
6355,Female,21,D,74,67,64,C
6356,Male,21,E,70,120,97,C
6357,Female,19,A,86,,88,D
6358,Female,19,E,84,71,63,B
6359,Female,17,D,83,97,93,D
6360,Female,20,D,,96,61,C
6361,Female,18,E,94,113,81,D
6362,Female,19,C,90,97,93,C
6363,Male,17,D,75,67,86,A
6364,Female,20,D,63,85,87,A
6365,Male,20,C,76,79,66,C
6366,Male,19,A,78,,80,D
6367,Female,17,E,89,91,69,A
6368,Male,17,C,91,89,82,A
6369,Female,20,A,65,88,65,B
6370,Male,18,B,81,98,69,C
6371,Female,19,E,91,72,62,D
6372,Female,19,E,,88,89,C
6373,Female,18,B,80,72,84,A
6374,Male,21,B,65,83,98,A
6375,Female,20,A,62,84,97,A
6376,Male,17,D,63,84,92,C
6377,Male,21,E,97,60,87,D
6378,Male,20,A,91,82,68,B
6379,Female,18,E,64,64,71,D
6380,Female,20,C,78,69,,A
6381,Female,19,D,94,73,91,B
6382,Female,19,C,85,90,92,C
6383,Male,18,B,91,,96,B
6384,Female,18,A,114,82,88,C
6385,Female,21,E,62,68,77,B
6386,Male,17,E,70,100,76,B
6387,Female,17,B,75,82,84,C
6388,Female,17,B,98,81,65,D
6389,Female,21,A,68,94,87,A
6390,Female,18,A,77,89,86,B
6391,Female,21,D,98,88,73,B
6392,Female,17,C,71,99,97,D
6393,Male,18,E,70,72,145,B
6394,Female,18,A,83,79,69,C
6395,Male,20,A,90,75,76,A
6396,Male,19,D,71,88,61,A
6397,Female,20,C,78,79,72,C
6398,Male,21,B,78,83,69,B
6399,Female,20,C,67,90,60,B
6400,Male,21,C,62,84,68,D
6401,Male,18,A,67,100,100,A
6402,Male,17,C,70,65,116,D
6403,Male,19,C,67,87,87,C
6404,Male,21,C,62,68,93,C
6405,Female,19,D,93,61,77,D
6406,Male,17,A,95,92,74,A
6407,Female,18,B,71,96,,C
6408,Male,21,E,68,64,79,C
6409,Female,20,E,66,72,82,C
6410,Male,18,A,89,82,123,A
6411,Female,17,D,100,87,100,C
6412,Male,19,C,88,88,71,A
6413,Male,18,E,97,74,96,D
6414,Female,21,D,100,61,90,D
6415,Male,21,A,92,65,93,C
6416,Male,20,D,76,93,76,C
6417,Male,17,E,66,100,,D
6418,Female,21,C,81,66,60,A
6419,Female,20,E,73,,69,A
6420,Male,20,E,80,92,86,D
6421,Female,17,E,63,73,84,A
6422,Male,20,C,79,88,74,C
6423,Female,17,C,67,97,63,B
6424,Male,17,B,,149,78,B
6425,Male,18,C,,75,72,A
6426,Female,18,D,87,83,93,C
6427,Female,17,E,66,69,79,D
6428,Female,19,D,,79,76,A
6429,Female,18,A,79,77,65,B
6430,Male,21,C,66,72,75,B
6431,Female,21,E,77,83,124,A
6432,Male,17,D,87,92,90,B
6433,Female,19,A,91,67,75,A
6434,Female,17,A,85,93,146,D
6435,Female,20,A,85,96,100,C
6436,Male,18,C,68,89,69,B
6437,Male,19,C,92,64,68,D
6438,Male,18,A,70,75,65,C
6439,Male,20,E,69,83,86,B
6440,Male,21,C,87,76,67,C
6441,Female,21,C,63,97,61,B
6442,Female,18,B,98,68,85,B
6443,Male,18,C,61,84,84,B
6444,Female,21,C,83,85,100,C
6445,Female,18,B,96,65,72,B
6446,Male,18,A,71,60,86,C
6447,Female,18,B,71,65,76,C
6448,Female,21,C,61,72,93,D
6449,Male,20,E,73,68,96,C
6450,Female,19,C,,94,61,B
6451,Female,21,A,,79,61,A
6452,Female,21,B,100,93,60,D
6453,Male,18,B,69,64,82,A
6454,Male,19,E,78,99,64,B
6455,Male,21,E,81,75,95,D
6456,Female,18,B,99,97,,A
6457,Female,19,C,99,74,63,D
6458,Male,17,E,74,63,,A
6459,Male,20,E,67,66,94,A
6460,Male,20,D,61,63,,C
6461,Male,21,B,66,98,81,D
6462,Female,18,E,97,65,,D
6463,Female,17,C,68,,149,D
6464,Male,17,E,88,60,100,B
6465,Male,20,A,,96,64,B
6466,Male,21,D,68,98,100,D
6467,Male,21,D,74,100,73,B
6468,Male,21,C,88,73,,C
6469,Female,19,E,60,96,94,A
6470,Female,17,A,84,,66,A
6471,Male,18,E,95,78,73,A
6472,Male,18,B,65,91,70,B
6473,Female,19,E,92,64,94,A
6474,Male,19,B,99,75,64,B
6475,Female,21,B,94,75,88,D
6476,Male,20,A,61,86,,C
6477,Female,18,B,99,65,86,D
6478,Male,20,A,75,78,96,C
6479,Female,18,B,84,90,66,A
6480,Female,20,B,87,62,62,D
6481,Female,20,A,60,85,92,B
6482,Male,18,E,75,69,99,C
6483,Female,19,D,71,60,71,B
6484,Male,21,B,62,,79,D
6485,Male,21,B,78,64,62,C
6486,Female,20,A,93,87,85,D
6487,Female,18,B,97,67,87,D
6488,Female,19,A,66,68,65,A
6489,Female,19,B,98,66,76,A
6490,Female,19,D,,71,100,D
6491,Male,20,A,60,77,89,C
6492,Female,18,E,86,81,62,C
6493,Male,20,E,78,66,91,B
6494,Female,20,C,81,61,60,D
6495,Male,18,B,60,64,79,B
6496,Female,21,E,67,77,85,A
6497,Female,18,B,95,87,85,D
6498,Male,20,A,97,146,73,D
6499,Female,19,C,97,85,69,C
6500,Female,21,E,90,84,99,C
6501,Female,17,E,79,87,92,C
6502,Male,17,D,60,87,126,B
6503,Female,20,D,91,98,96,B
6504,Female,17,E,,64,85,B
6505,Male,21,A,64,88,72,B
6506,Female,19,C,71,70,63,B
6507,Female,17,D,77,77,65,A
6508,Male,20,B,94,71,73,D
6509,Female,20,A,91,96,79,C
6510,Female,20,C,89,69,64,D
6511,Male,20,E,100,82,,B
6512,Female,20,A,93,77,76,D
6513,Male,17,B,90,62,78,B
6514,Female,17,A,85,99,87,C
6515,Female,21,D,63,83,86,B
6516,Female,19,E,61,74,82,B
6517,Female,17,A,123,73,70,D
6518,Female,17,B,80,80,60,D
6519,Female,20,D,64,88,72,A
6520,Female,18,E,60,89,84,C
6521,Female,20,A,74,98,91,B
6522,Male,19,B,91,74,90,B
6523,Female,19,E,88,86,71,C
6524,Male,19,E,69,96,91,B
6525,Male,19,D,69,65,71,C
6526,Male,21,A,63,100,94,D
6527,Male,20,B,62,81,62,C
6528,Female,19,C,68,,64,D
6529,Female,17,D,80,69,81,D
6530,Female,19,E,74,,65,A
6531,Female,19,C,75,73,77,A
6532,Male,17,B,65,100,63,A
6533,Male,20,E,100,100,83,B
6534,Male,18,B,95,74,84,B
6535,Male,20,E,82,78,63,D
6536,Female,17,C,68,94,97,C
6537,Male,20,A,66,68,70,C
6538,Female,21,C,88,95,61,D
6539,Male,18,C,142,79,91,D
6540,Female,20,B,60,67,75,B
6541,Male,19,C,66,80,86,A
6542,Male,18,B,97,96,62,C
6543,Male,19,C,60,97,100,D
6544,Male,18,A,82,71,70,A
6545,Female,20,E,69,79,80,D
6546,Female,17,C,87,66,92,B
6547,Female,21,A,96,88,81,C
6548,Male,21,D,86,89,68,B
6549,Female,18,E,78,98,65,C
6550,Female,19,C,92,66,97,B
6551,Female,18,D,76,72,70,B
6552,Male,19,D,60,82,76,C
6553,Female,17,D,82,63,100,A
6554,Male,17,B,91,80,82,D
6555,Male,17,A,67,81,67,D
6556,Male,19,C,97,69,93,B
6557,Male,21,D,77,64,79,A
6558,Male,20,A,91,81,89,C
6559,Female,20,A,85,84,73,C
6560,Female,18,E,88,72,76,C
6561,Female,17,C,88,93,95,A
6562,Male,18,A,73,88,,A
6563,Male,20,A,60,92,88,A
6564,Male,18,A,67,60,92,D
6565,Male,18,D,95,92,66,D
6566,Female,21,D,88,71,90,D
6567,Female,19,E,68,83,83,D
6568,Male,20,C,95,70,81,D
6569,Female,19,A,72,90,60,C
6570,Male,17,D,82,62,71,C
6571,Female,21,D,70,67,100,B
6572,Female,19,E,81,118,79,B
6573,Male,17,E,75,131,69,A
6574,Female,18,C,75,78,71,C
6575,Female,17,A,98,142,94,D
6576,Male,19,B,65,60,62,B
6577,Female,18,B,75,87,82,C
6578,Female,17,E,,71,91,C
6579,Female,19,E,91,86,61,A
6580,Female,20,C,95,85,67,B
6581,Female,19,D,98,71,62,C
6582,Female,20,E,89,87,70,C
6583,Female,19,B,71,92,85,D
6584,Female,18,D,99,66,66,A
6585,Male,19,B,78,100,91,B
6586,Male,19,C,90,,88,A
6587,Female,17,C,63,67,75,A
6588,Female,19,D,77,68,74,C
6589,Female,18,E,99,77,83,C
6590,Female,17,A,90,72,89,A
6591,Male,19,E,61,65,91,D
6592,Female,19,D,99,80,98,A
6593,Male,19,B,93,92,73,A
6594,Male,17,C,100,76,76,A
6595,Male,21,A,67,125,82,D
6596,Female,18,B,74,63,80,D
6597,Female,17,E,98,77,84,C
6598,Female,17,E,84,74,85,D
6599,Male,18,A,91,81,98,C
6600,Female,20,D,70,87,90,B
6601,Female,19,A,79,69,84,C
6602,Male,21,C,67,72,65,B
6603,Female,18,B,73,91,84,A
6604,Female,20,A,84,67,60,A
6605,Male,19,C,,72,84,B
6606,Female,18,C,65,90,71,C
6607,Male,18,B,66,95,97,D
6608,Male,20,E,88,88,99,A
6609,Female,19,B,65,93,66,D
6610,Female,21,E,75,100,75,D
6611,Male,21,B,70,84,88,A
6612,Male,19,D,99,63,,B
6613,Female,20,C,100,,61,A
6614,Female,18,E,72,62,85,A
6615,Male,20,E,70,65,79,D
6616,Female,21,C,73,70,64,D
6617,Female,19,B,66,98,80,B
6618,Male,18,D,69,70,68,C
6619,Female,19,E,88,79,73,A
6620,Female,21,B,66,83,98,C
6621,Female,20,C,91,91,85,B
6622,Female,18,D,95,86,69,D
6623,Male,17,C,76,82,89,D
6624,Male,20,C,129,73,91,A
6625,Female,20,A,100,77,82,A
6626,Female,20,E,72,77,70,C
6627,Female,19,A,88,74,92,C
6628,Male,18,D,99,90,98,C
6629,Male,20,A,100,99,91,A
6630,Male,20,E,74,91,94,A
6631,Male,20,B,80,96,65,A
6632,Male,19,A,74,99,71,B
6633,Male,21,D,96,66,74,D
6634,Female,18,C,84,64,96,C
6635,Female,19,D,70,97,100,B
6636,Female,18,B,93,66,84,D
6637,Female,21,D,77,71,60,C
6638,Male,20,C,80,100,70,B
6639,Male,17,D,75,66,70,C
6640,Male,18,A,70,75,62,C
6641,Male,17,D,61,91,93,A
6642,Female,17,B,79,74,79,A
6643,Female,20,D,98,62,69,A
6644,Male,21,C,100,73,84,B
6645,Male,21,A,61,99,81,B
6646,Female,17,A,94,75,98,A
6647,Female,17,A,69,94,79,B
6648,Female,21,A,60,63,91,D
6649,Male,20,A,,93,92,A
6650,Male,17,E,87,94,68,B
6651,Female,19,B,66,82,70,B
6652,Male,19,E,,89,66,C
6653,Male,21,E,72,62,99,D
6654,Female,21,A,83,79,65,B
6655,Female,21,B,97,100,68,D
6656,Female,18,B,98,92,78,C
6657,Male,19,C,99,68,64,B
6658,Female,17,D,66,68,93,D
6659,Male,18,C,80,70,99,B
6660,Male,20,A,99,78,77,A
6661,Male,17,E,99,91,84,C
6662,Female,18,C,75,94,66,B
6663,Male,19,E,99,96,83,D
6664,Female,19,C,81,77,60,D
6665,Female,18,A,96,67,94,C
6666,Female,19,A,84,70,98,A
6667,Male,19,B,91,60,68,C
6668,Male,17,C,65,88,93,D
6669,Female,20,B,88,77,74,C
6670,Female,21,E,88,78,,B
6671,Female,18,B,62,79,123,A
6672,Male,17,D,69,64,91,A
6673,Male,21,E,93,80,96,D
6674,Male,17,D,83,70,61,D
6675,Female,17,E,64,95,63,B
6676,Female,21,A,82,61,76,A
6677,Male,18,B,65,92,69,C
6678,Male,19,C,78,,95,A
6679,Male,19,C,73,96,,A
6680,Male,18,D,89,73,97,C
6681,Female,18,E,73,69,61,A
6682,Female,21,C,87,77,,B
6683,Male,20,E,73,96,80,A
6684,Female,17,E,,68,79,A
6685,Female,18,B,69,97,86,D
6686,Male,21,B,95,85,67,A
6687,Female,17,D,78,94,94,B
6688,Male,17,B,66,92,72,B
6689,Female,17,B,91,65,,B
6690,Female,20,C,87,71,79,A
6691,Male,18,A,80,83,98,A
6692,Female,20,B,84,82,79,A
6693,Female,20,C,78,82,64,C
6694,Female,21,A,86,85,90,A
6695,Female,20,E,83,76,,D
6696,Male,18,A,97,89,81,A
6697,Female,19,C,74,77,68,D
6698,Female,17,B,88,68,89,C
6699,Female,21,D,83,69,99,A
6700,Female,18,E,61,64,63,A
6701,Female,20,D,91,72,66,C
6702,Male,20,C,73,70,76,C
6703,Female,17,E,77,92,62,A
6704,Female,21,B,77,93,88,A
6705,Male,21,A,75,88,92,A
6706,Female,20,C,96,62,84,A
6707,Female,18,A,75,86,92,D
6708,Male,17,B,87,72,,C
6709,Female,21,A,96,86,84,B
6710,Female,17,C,64,94,66,D
6711,Male,17,D,87,75,62,A
6712,Female,20,D,75,90,89,D
6713,Male,21,C,69,66,74,A
6714,Female,17,C,72,63,,B
6715,Male,21,C,95,91,67,B
6716,Female,19,C,68,68,72,A
6717,Male,18,C,60,60,97,C
6718,Female,19,C,75,119,64,C
6719,Male,21,E,72,60,82,A
6720,Female,20,C,85,82,92,A
6721,Female,20,D,88,90,99,B
6722,Female,18,C,70,91,71,B
6723,Female,20,A,93,93,83,B
6724,Male,17,A,63,93,66,D
6725,Male,21,E,98,64,100,A
6726,Female,19,A,68,73,,B
6727,Female,19,A,95,77,80,D
6728,Female,20,B,82,85,60,D
6729,Female,20,C,66,97,68,D
6730,Female,19,D,77,86,90,C
6731,Female,17,E,89,84,100,D
6732,Male,19,B,68,93,96,D
6733,Male,18,C,63,87,,D
6734,Female,18,B,91,78,100,A
6735,Female,17,D,88,80,60,D
6736,Male,17,C,87,88,74,A
6737,Female,18,D,72,72,67,B
6738,Female,18,B,61,78,95,C
6739,Male,21,B,78,63,78,D
6740,Female,21,C,90,91,68,B
6741,Male,18,C,98,94,93,A
6742,Female,19,A,68,85,70,D
6743,Female,21,E,,77,98,B
6744,Male,19,E,72,82,65,A
6745,Female,20,E,94,96,64,D
6746,Male,19,C,91,69,,B
6747,Female,17,B,75,77,62,A
6748,Male,21,B,84,123,85,A
6749,Male,19,C,99,68,97,B
6750,Female,18,B,100,60,74,C
6751,Female,19,E,60,70,69,D
6752,Male,18,E,96,99,69,C
6753,Female,18,E,97,82,71,C
6754,Male,20,B,82,71,71,D
6755,Female,20,C,94,84,89,A
6756,Female,20,A,75,79,72,D
6757,Male,19,A,71,67,78,B
6758,Female,17,E,94,93,97,B
6759,Female,17,C,90,88,85,A
6760,Female,18,D,95,74,70,D
6761,Male,19,C,91,68,92,D
6762,Female,21,B,91,70,66,C
6763,Male,17,E,76,,94,D
6764,Female,19,B,,83,98,D
6765,Male,20,D,83,80,66,B
6766,Female,18,B,75,69,72,D
6767,Male,17,A,77,63,88,C
6768,Male,17,D,87,74,82,C
6769,Female,17,A,62,71,,B
6770,Male,17,A,60,75,84,D
6771,Male,19,D,75,74,61,C
6772,Male,17,E,82,65,76,C
6773,Female,17,C,65,82,63,A
6774,Male,19,C,89,94,74,D
6775,Female,20,A,124,100,86,D
6776,Female,20,B,76,73,98,D
6777,Female,18,E,81,98,84,C
6778,Male,21,E,90,61,66,B
6779,Female,19,E,,76,82,C
6780,Male,19,D,70,65,149,A
6781,Male,17,E,81,84,100,B
6782,Male,20,A,98,83,69,A
6783,Male,19,B,71,66,92,B
6784,Female,18,A,89,91,64,A
6785,Male,21,E,93,88,83,B
6786,Male,19,A,,96,96,D
6787,Male,19,E,85,61,61,A
6788,Male,21,D,81,96,97,B
6789,Male,17,D,88,81,62,A
6790,Male,20,A,78,85,64,B
6791,Female,20,C,78,71,79,B
6792,Male,18,E,85,89,67,C
6793,Female,20,B,60,61,72,C
6794,Male,19,E,75,92,95,C
6795,Female,20,B,,90,76,B
6796,Female,19,C,86,60,90,D
6797,Female,18,A,81,82,95,B
6798,Male,20,B,72,76,91,D
6799,Female,17,D,61,97,72,D
6800,Male,18,C,73,60,91,D
6801,Male,19,A,84,81,65,C
6802,Female,17,E,87,97,85,D
6803,Female,21,C,,81,81,B
6804,Female,19,D,67,96,66,A
6805,Male,17,B,73,96,95,D
6806,Female,20,C,92,95,98,A
6807,Female,20,C,110,70,77,C
6808,Female,19,A,96,93,85,D
6809,Male,18,A,,67,88,C
6810,Female,18,A,85,100,91,C
6811,Male,21,C,98,,99,B
6812,Female,18,D,67,97,87,C
6813,Female,20,B,69,94,89,D
6814,Male,21,D,66,64,91,B
6815,Female,19,A,87,86,76,C
6816,Female,20,E,62,95,78,A
6817,Male,18,B,68,76,77,D
6818,Female,21,D,60,91,64,B
6819,Male,17,B,70,94,93,A
6820,Male,21,C,90,69,73,A
6821,Female,19,E,77,61,,A
6822,Female,17,B,69,71,91,A
6823,Female,18,E,91,83,80,B
6824,Male,17,C,98,96,79,D
6825,Male,18,B,73,86,66,A
6826,Female,20,E,99,89,75,B
6827,Male,20,D,100,78,100,D
6828,Male,20,A,125,79,92,B
6829,Female,17,B,85,93,62,C
6830,Female,19,C,92,,67,B
6831,Male,18,C,90,94,64,D
6832,Male,18,B,75,90,94,C
6833,Female,18,A,79,110,70,D
6834,Male,18,D,87,61,93,A
6835,Male,18,C,95,72,97,D
6836,Male,18,A,90,92,95,D
6837,Male,17,D,98,,69,B
6838,Male,20,D,96,90,82,D
6839,Male,20,E,97,60,87,D
6840,Male,19,B,67,85,76,D
6841,Female,21,C,69,66,82,D
6842,Male,21,A,85,84,,C
6843,Female,17,E,60,70,,A
6844,Male,17,A,76,78,63,A
6845,Male,18,A,88,62,65,A
6846,Female,20,E,74,67,76,A
6847,Male,17,D,96,88,89,B
6848,Male,21,B,64,90,83,A
6849,Male,17,B,81,74,100,A
6850,Male,17,A,86,87,78,B
6851,Male,20,D,71,97,67,A
6852,Female,17,D,97,78,95,B
6853,Female,21,C,64,83,61,C
6854,Male,20,D,73,,99,A
6855,Male,21,E,91,88,74,C
6856,Female,21,A,85,97,61,B
6857,Male,19,D,71,90,96,A
6858,Female,21,C,85,,66,A
6859,Female,17,B,83,94,61,A
6860,Female,19,D,82,,99,D
6861,Male,21,C,73,84,76,A
6862,Male,17,B,90,98,60,A
6863,Male,18,C,95,89,100,B
6864,Male,18,A,62,100,80,A
6865,Female,20,D,64,75,83,A
6866,Male,19,A,,98,78,D
6867,Male,20,D,93,82,112,A
6868,Female,19,C,84,85,100,A
6869,Female,21,A,82,75,67,D
6870,Female,18,C,98,67,75,C
6871,Male,17,E,96,88,75,D
6872,Female,17,E,,96,96,C
6873,Male,21,D,97,66,90,D
6874,Male,19,C,65,,87,A
6875,Female,21,D,80,84,89,D
6876,Male,18,C,85,63,92,C
6877,Male,20,C,85,,84,C
6878,Male,17,C,76,96,76,C
6879,Female,21,C,86,84,87,D
6880,Female,17,B,66,69,91,A
6881,Female,18,C,70,61,78,D
6882,Male,20,C,76,81,64,A
6883,Female,18,D,74,97,88,B
6884,Female,17,A,68,67,92,D
6885,Female,17,B,86,98,73,A
6886,Male,20,A,75,99,78,D
6887,Male,17,A,90,,76,C
6888,Male,20,E,65,84,65,D
